R_m,f0_Hz,n,duty,PWM_amp,x_knR,G_candidate,weighted_contribution
0.1,879441.3267713565,11,0.382,0.03431130671795466,5.556782363509502,-0.11952688602638187,-0.004101123647493197
0.1,903070.359408176,11,0.382,0.03431130671795466,5.70608327515202,-0.09561683044135885,-0.0032807383966721275
0.1,927334.2623499898,11,0.382,0.03431130671795466,5.8593956381631696,-0.07018092769227416,-0.0024079993358002167
0.1,952250.0934387485,11,0.382,0.03431130671795466,6.016827233144595,-0.04374725799593212,-0.0015010255871679215
0.1,977835.3688304388,11,0.382,0.03431130671795466,6.178488736572033,-0.016914396091077262,-0.0005803550322299253
0.1,1004108.0753091713,11,0.382,0.03431130671795466,6.344493798602326,0.00965720726706853,0.000331351400579249
0.1,1031086.6829321253,11,0.382,0.03431130671795466,6.514959122970975,0.035257975447593494,0.0012097472098364951
0.1,1058790.1580142411,11,0.382,0.03431130671795466,6.69000454903639,0.059146473529219354,0.0020293927945464313
0.1,1087237.9764617886,11,0.382,0.03431130671795466,6.869753136028539,0.08057142811651032,0.0027645109828092216
0.1,1116450.1374641843,11,0.382,0.03431130671795466,7.054331249561194,0.09879851696451196,0.0033899062188484166
0.1,1146447.1775536814,11,0.382,0.03431130671795466,7.243868650468602,0.11314165504464752,0.003882038028813923
0.1,1177250.1850428309,11,0.382,0.03431130671795466,7.43849858602911,0.12299813505223416,0.004220226737513617
0.1,1208880.8148498277,11,0.382,0.03431130671795466,7.638357883639665,0.12788653575980286,0.004387954153551273
0.1,1241361.3037222116,11,0.382,0.03431130671795466,7.843587047007325,0.1274858009192159,0.004374204417523324
0.1,1274714.4858695897,11,0.382,0.03431130671795466,8.054330354925188,0.12167333532505724,0.004174771127734587
0.1,1308963.8090163858,11,0.382,0.03431130671795466,8.270735962702288,0.11055939750598888,0.003793437398380256
0.1,1344133.3508858972,11,0.382,0.03431130671795466,8.492956006318703,0.09451454069386356,0.0032429173950537598
0.1,1380247.8361272507,11,0.382,0.03431130671795466,8.72114670937916,0.07418643323312829,0.0025454334649729297
0.1,1417332.653697155,11,0.382,0.03431130671795466,8.95546849294027,0.050502162027932375,0.001732795171260231
0.1,1455413.8747086702,11,0.382,0.03431130671795466,9.196086088288629,0.024652188644037263,0.0008458488058344413
0.1,1494518.2707595418,11,0.382,0.03431130671795466,9.443168652749087,-0.0019474030378651037,-6.681794293566624e-05
0.1,1534673.3327529856,11,0.382,0.03431130671795466,9.696889888604554,-0.027716748153610395,-0.0009509978471228298
0.1,1575907.2902241528,11,0.382,0.03431130671795466,9.957428165210983,-0.050998929633865826,-0.0017498399169549575
0.1,1618249.1311858634,11,0.382,0.03431130671795466,10.22496664439338,-0.07017015900677437,-0.002407629848129084
0.1,1661728.622507559,11,0.382,0.03431130671795466,10.499693409210945,-0.0837691053546002,-0.002874227467310346
0.1,1706376.3308418032,11,0.382,0.03431130671795466,10.781801596181953,-0.09063768172301022,-0.003109897297802557
0.1,1752223.6441130387,11,0.382,0.03431130671795466,11.071489531061243,-0.0900619396097659,-0.0030901428335645877
0.1,1799302.7935837097,11,0.382,0.03431130671795466,11.36896086826583,-0.08189819390703745,-0.0028100340507908874
0.1,1847646.876513262,11,0.382,0.03431130671795466,11.674424734046633,-0.06666667127364732,-0.0022874206059351706
0.1,1897289.8794259513,11,0.382,0.03431130671795466,11.988095873506971,-0.045593563217614444,-0.001564374731924025
0.1,1948266.7020038136,11,0.382,0.03431130671795466,12.310194801571178,-0.02058318564124479,-0.0007062359957693503
0.1,2000613.181621601,11,0.382,0.03431130671795466,12.6409479580095,0.005894196594617102,0.00020223758721383127
0.1,2054366.1185409261,11,0.382,0.03431130671795466,12.980587866628214,0.031005799263840846,0.0010638494885769761
0.1,2109563.301781327,11,0.382,0.03431130671795466,13.329353298736914,0.051846501401976525,0.001778921211856083
0.1,2166243.535686445,11,0.382,0.03431130671795466,13.687489441007878,0.06579638550421221,0.002257559963967811
0.1,2224446.6672039866,11,0.382,0.03431130671795466,14.055248067845511,0.07090920916258385,0.0024329876247050153
0.1,2284213.613898645,11,0.382,0.03431130671795466,14.432887718387015,0.0662786514937677,0.0022741071402550875
0.1,2345586.3927177046,11,0.382,0.03431130671795466,14.820673878258921,0.05231629887592915,0.0017950405770801917
0.1,2408608.1495294767,11,0.382,0.03431130671795466,15.218879166216794,0.030870707272144977,0.0010592143058147597
0.1,2473323.1894554296,11,0.382,0.03431130671795466,15.627783525799886,0.005125094024112048,0.000175848673019665
0.1,2539777.0080172666,11,0.382,0.03431130671795466,16.047674422135128,-0.020764053328165718,-0.0007124418024506612
0.1,2608016.3231208725,11,0.382,0.03431130671795466,16.47884704402883,-0.04228265709965357,-0.0014507732165963169
0.1,2678089.1078996155,11,0.382,0.03431130671795466,16.92160451148834,-0.05536680786936958,-0.0018997075268000054
0.1,2750044.6244400875,11,0.382,0.03431130671795466,17.376258088819334,-0.057276473489286266,-0.0019652306496136997
0.1,2823933.4584139986,11,0.382,0.03431130671795466,17.843127403448726,-0.047353073132183184,-0.0016247458162760753
0.1,2899807.5546405674,11,0.382,0.03431130671795466,18.322540670626967,-0.027450114022135437,-0.000941849281656317
0.1,2977720.253604409,11,0.382,0.03431130671795466,18.814834924167613,-0.0018450346032114792,-6.330554817602884e-05
0.1,3057726.328954595,11,0.382,0.03431130671795466,19.320356253386556,0.02347781194122923,0.0008055544065819747
0.1,3139882.026011251,11,0.382,0.03431130671795466,19.839460046407353,0.04213690126093463,0.0014457721433080986
0.1,3224245.1013067467,11,0.382,0.03431130671795466,20.37251124000371,0.049029588225282895,0.0016822692398526997
0.1,3310874.863189304,11,0.382,0.03431130671795466,20.91988457615485,0.041960397855050215,0.0014397160808120348
0.1,3399832.213517537,11,0.382,0.03431130671795466,21.48196486549401,0.02269181029005297,0.0007785856628476473
0.1,3491179.6904752604,11,0.382,0.03431130671795466,22.05914725783539,-0.003080186724285081,-0.00010568523144551746
0.1,3584981.512536653,11,0.382,0.03431130671795466,22.651837519969636,-0.027091001644142583,-0.0009295276667087902
0.1,3681303.6236126847,11,0.382,0.03431130671795466,23.26045232092321,-0.041052268636951855,-0.0014085569806703256
0.1,3780213.7394105536,11,0.382,0.03431130671795466,23.8854195248822,-0.03969520774145891,-0.001361994448050125
0.1,3881781.3950387137,11,0.382,0.03431130671795466,24.52717849198644,-0.023207921714565247,-0.0007962941202347284
0.1,3986077.993890971,11,0.382,0.03431130671795466,25.18618038720545,0.0021207553722360343,7.276588805054068e-05
0.1,4093176.857844001,11,0.382,0.03431130671795466,25.862888497513335,0.025789051705193453,0.0008848560630220842
0.1,4203153.278803595,11,0.382,0.03431130671795466,26.55777855758559,0.0372544695056737,0.0012782495298238592
0.1,4316084.571635853,11,0.382,0.03431130671795466,27.271339084246815,0.030914701422863313,0.0010607238026138525
0.1,4432050.128520549,11,0.382,0.03431130671795466,28.00407171990447,0.009533759757687109,0.0003271157552212955
0.1,4551131.474764879,11,0.382,0.03431130671795466,28.75649158521004,-0.01612477548776229,-0.0005532621175187689
0.1,4673412.326116813,11,0.382,0.03431130671795466,29.529127641195632,-0.032188058537361015,-0.0011044143491308728
0.1,4798978.647618371,11,0.382,0.03431130671795466,30.322523061140487,-0.02929162034810958,-0.0010050337700298697
0.1,4927918.714040171,11,0.382,0.03431130671795466,31.137235612428952,-0.008834994873520583,-0.00030314021895692174
0.1,5060323.171939752,11,0.382,0.03431130671795466,31.973838048668235,0.016557773216458606,0.0005681188353962459
0.1,5196285.10338729,11,0.382,0.03431130671795466,32.83291851234173,0.030097702360836004,0.0010326914972083523
0.1,5335900.091403516,11,0.382,0.03431130671795466,33.71508094828085,0.022134555791547692,0.0007594655328294726
0.1,5479266.287155836,11,0.382,0.03431130671795466,34.620945528246246,-0.0018307940478451644,-6.28169361130212e-05
0.1,5626484.478959883,11,0.382,0.03431130671795466,35.55114908691659,-0.02357201316598963,-0.0008087865736979358
0.1,5777658.163135025,11,0.382,0.03431130671795466,36.50634556959176,-0.025458410372912462,-0.000873511326856558
0.1,5932893.616763642,11,0.382,0.03431130671795466,37.487206491924965,-0.0056105277597049375,-0.00019250453881283514
0.1,6092299.9724053005,11,0.382,0.03431130671795466,38.49442141200705,0.0185502296420648,0.0006364826189373796
0.1,6255989.294818376,11,0.382,0.03431130671795466,39.52869841513483,0.024455656626052227,0.0008391055354854582
0.1,6424076.659743051,11,0.382,0.03431130671795466,40.59076461160442,0.006093645070867061,0.0002090809250568723
0.1,6596680.234801065,11,0.382,0.03431130671795466,41.68136664787923,-0.01787573148236208,-0.0006133397056991237
0.1,6773921.362569106,11,0.382,0.03431130671795466,42.80127123149227,-0.021611421742212342,-0.0007415161200081217
0.1,6955924.645884229,11,0.382,0.03431130671795466,43.951265670051605,-0.0007059296169064716,-2.422136760696618e-05
0.1,7142818.035441273,11,0.382,0.03431130671795466,45.13215842472777,0.020222991669310516,0.000693877269920355
0.1,7334732.919743936,11,0.382,0.03431130671795466,46.34477967861304,0.015161287240607153,0.0005202035767514845
0.1,7531804.217472526,11,0.382,0.03431130671795466,47.58998192035039,-0.009443136411895588,-0.00032400634980803535
0.1,7734170.472333623,11,0.382,0.03431130671795466,48.8686405434446,-0.020154193668604287,-0.0006915167206165416
0.1,7941973.950458106,11,0.382,0.03431130671795466,50.18165446167529,-0.0016685350999023553,-5.7249619582422836e-05
0.1,8155360.740416107,11,0.382,0.03431130671795466,51.529946741045066,0.018502757392232092,0.0006348537840127782
0.1,8374480.855919195,11,0.382,0.03431130671795466,52.91446524870702,0.008937575912555762,0.00030665990845070424
0.1,8599488.341281982,11,0.382,0.03431130671795466,54.3361833193278,-0.014743149589709618,-0.0005058567275612141
0.1,8830541.37971729,11,0.382,0.03431130671795466,55.79610043935463,-0.012250228770484078,-0.0004203213567091918
0.1,9067802.404541034,11,0.382,0.03431130671795466,57.29524294966735,0.011853145800502046,0.0004066969211336619
0.1,9311438.213364966,11,0.382,0.03431130671795466,58.834664767109615,0.012831919116285971,0.00044027991257887365
0.1,9561620.085357584,11,0.382,0.03431130671795466,60.41544812540614,-0.01097858164246396,-0.0003766894820626874
0.1,9818523.901655637,11,0.382,0.03431130671795466,62.038704335987255,-0.01148582933706088,-0.0003940938132939777
0.1,10082330.269010864,11,0.382,0.03431130671795466,63.705574569255425,0.012035420200361958,0.00041295099397408645
0.1,10353224.646758921,11,0.382,0.03431130671795466,65.41723065684299,0.008070894975986925,0.00027692295300948673
0.1,10631397.47719971,11,0.382,0.03431130671795466,67.17487591542519,-0.01388251724051355,-0.000476327307056554
0.1,10917044.319480825,11,0.382,0.03431130671795466,68.97974599266746,-0.0019553570296754314,-6.70908547883025e-05
0.1,11210365.987078195,11,0.382,0.03431130671795466,70.83310973590218,0.013964862258485599,0.00047915267222488843
0.1,11511568.688970588,11,0.382,0.03431130671795466,72.73627008414473,-0.006344276184592039,-0.0002176804060729526
0.1,11820864.174607227,11,0.382,0.03431130671795466,74.69056498407681,-0.008703327322910672,-0.0002986225332431433
0.1,12138469.882770432,11,0.382,0.03431130671795466,76.6973683306406,0.012560131427307204,0.0004309545218201591
0.1,12464609.094437936,11,0.382,0.03431130671795466,78.75809093290471,-0.002749501370324291,-9.433898483863339e-05
0.1,12799511.08975231,11,0.382,0.03431130671795466,80.8741815058815,-0.008932056394009808,-0.0003064705265569386
0.1,13143411.309208022,11,0.382,0.03431130671795466,83.04712768899323,0.011789031188241128,0.0004044970650072748
0.1,13496551.519169025,11,0.382,0.03431130671795466,85.27845709190123,-0.005158059745522459,-0.00017697976999815626
0.1,13859179.981833793,11,0.382,0.03431130671795466,87.56973836843603,-0.004392787026494354,-0.0001507222630126998
0.1,14231551.629766876,11,0.382,0.03431130671795466,89.9225823193816,0.010297447799227769,0.0003533188898514312
0.1,14613928.245119832,11,0.382,0.03431130671795466,92.33864302488922,-0.010215732428410555,-0.0003505151286997504
0.1,15006578.643667515,11,0.382,0.03431130671795466,94.81961900731767,0.0057074657435942835,0.00019583060771068264
0.1,15409778.863789089,11,0.382,0.03431130671795466,97.36725442531663,0.00022714035437910345,7.793482367126334e-06
0.1,15823812.360526627,11,0.382,0.03431130671795466,99.98334029999315,-0.005207474371131897,-0.00017867525037379458
0.1,16248970.204857726,11,0.382,0.03431130671795466,102.66971577402292,0.008210824454934963,0.00028172411628055643
0.1,16685551.288322221,11,0.382,0.03431130671795466,105.42826940459173,-0.009323417660540309,-0.00031989864301039384
0.1,17133862.533146854,11,0.382,0.03431130671795466,108.2609404910759,0.009166012156217268,0.00031449785447247163
0.1,17594219.108015623,11,0.382,0.03431130671795466,111.16972043839522,-0.008428668793928631,-0.00028919864021253826
0.1,18066944.6496375,11,0.382,0.03431130671795466,114.15665415699664,0.007638820377518972,0.00026209790893641564
0.1,18552371.4902673,11,0.382,0.03431130671795466,117.22384150045325,-0.007107975247573087,-0.0002438839188631099
0.1,19050840.891339578,11,0.382,0.03431130671795466,120.3734387416888,0.006958540447896474,0.00023875661561706954
0.1,19562703.28337992,11,0.382,0.03431130671795466,123.60766008886577,-0.007156178635197839,-0.0002455378400807472
0.1,20088318.512362193,11,0.382,0.03431130671795466,126.92877924200293,0.0075131071792747545,0.0002577845248329633
0.1,20628056.09268498,11,0.382,0.03431130671795466,130.3391309914161,-0.00766705207127693,-0.00026306657524011233
0.1,21182295.466945045,11,0.382,0.03431130671795466,133.8411128591065,0.007084164319861402,0.00024306693481915522
0.1,21751426.272690464,11,0.382,0.03431130671795466,137.43718678425003,-0.00518334531062151,-0.00017784735077780662
0.1,22335848.616340913,11,0.382,0.03431130671795466,141.1298808539728,0.0016965899619560032,5.821221855927545e-05
0.1,22935973.35446775,11,0.382,0.03431130671795466,144.92179108062962,0.0027412014696926567,9.405420440233285e-05
0.1,23552222.382631563,11,0.382,0.03431130671795466,148.81558322683475,-0.006162619314880534,-0.00021144752149885763
0.1,24185028.931980275,11,0.382,0.03431130671795466,152.8139946795279,0.005901655543263466,0.00020249351348863013
0.1,24834837.873816323,11,0.382,0.03431130671795466,156.919836374393,-0.0010140025239688008,-3.47917516126737e-05
0.1,100000.0,12,0.382,0.05121508659682346,0.6892949207664252,0.9226721615585308,0.04725473465469844
0.1,102686.8230906964,12,0.382,0.05121508659682346,0.707815055860575,0.9185665559099535,0.047044465705874144
0.1,105445.83636459979,12,0.382,0.05121508659682346,0.7268327942208624,0.914249025103809,0.046823342991753
0.1,108278.9794442218,12,0.382,0.05121508659682346,0.7463615055667425,0.9097093070533955,0.04659084093867591
0.1,111188.24406629955,12,0.382,0.05121508659682346,0.7664149188383791,0.9049367195688662,0.04634641245736483
0.1,114175.67548201275,12,0.382,0.05121508659682346,0.7870071318482705,0.8999201522648194,0.04608948852846927
0.1,117243.37389482206,12,0.382,0.05121508659682346,0.8081526211921973,0.8946480595567085,0.045819477843876896
0.1,120393.49593693965,12,0.382,0.05121508659682346,0.8298662524264576,0.8891084549555847,0.045535766514518176
0.1,123628.25618546997,12,0.382,0.05121508659682346,0.8521632905185483,0.8832889068954334,0.045237717856663154
0.1,126949.92871928647,12,0.382,0.05121508659682346,0.8750594105786389,0.8771765363543924,0.04492467227009187
0.1,130360.84871773889,12,0.382,0.05121508659682346,0.8985707088793776,0.8707580165605824,0.04459594722302846
0.1,133863.41410231488,12,0.382,0.05121508659682346,0.922713714171783,0.864019575105259,0.044250837360366446
0.1,137460.08722241042,12,0.382,0.05121508659682346,0.947505399305173,0.8569469988206543,0.04388861475348778
0.1,141153.39658639356,12,0.382,0.05121508659682346,0.9729631931592994,0.8495256418173133,0.04350852931189573
0.1,144945.93863917905,12,0.382,0.05121508659682346,0.9991049928970805,0.8417404371160397,0.043109809378946005
0.1,148840.37958756313,12,0.382,0.05121508659682346,1.0259491765465398,0.8335759123528274,0.04269166253617617
0.1,152839.45727460194,12,0.382,0.05121508659682346,1.0535146159208018,0.825016210081383,0.04225327664310113
0.1,156945.983104351,12,0.382,0.05121508659682346,1.0818206898852232,0.8160451132470623,0.041793821141862905
0.1,161162.84401831884,12,0.382,0.05121508659682346,1.1108872979809883,0.8066460764581564,0.04131244865879236
0.1,165493.00452502604,12,0.382,0.05121508659682346,1.1407348744147547,0.7968022637353821,0.04080829693775256
0.1,169939.50878409168,12,0.382,0.05121508659682346,1.171384402424157,0.7864965934779214,0.040280491143078405
0.1,174505.48274631868,12,0.382,0.05121508659682346,1.2028574290293053,0.7757117914441053,0.039728146572986914
0.1,179194.136351278,12,0.382,0.05121508659682346,1.2351760801806215,0.7644304526064554,0.03915037182748856
0.1,184008.7657839381,12,0.382,0.05121508659682346,1.2683630763136733,0.7526351128036705,0.038546272478049974
0.1,188952.75579192644,12,0.382,0.05121508659682346,1.3024417483219364,0.7403083311755392,0.0379149552895051
0.1,194029.58206505107,12,0.382,0.05121508659682346,1.3374360539587198,0.7274327844297478,0.037255533047937946
0.1,199242.8136787566,12,0.382,0.05121508659682346,1.3733705946797816,0.7139913740509092,0.03656713005140228
0.1,204596.1156032306,12,0.382,0.05121508659682346,1.4102706329384722,0.699967347620435,0.03584888832332941
0.1,210093.2512799261,12,0.382,0.05121508659682346,1.448162109945573,0.6853444354692729,0.0350999746112099
0.1,215738.08526730997,12,0.382,0.05121508659682346,1.4870716639063073,0.6701070039319101,0.03431958823551069
0.1,221534.58595769835,12,0.382,0.05121508659682346,1.5270266487473452,0.6542402265067696,0.0335069698556696
0.1,227486.82836708843,12,0.382,0.05121508659682346,1.5680551533469758,0.6377302742521199,0.03266141122123829
0.1,233598.99699994826,12,0.382,0.05121508659682346,1.6101860212819576,0.6205645267542466,0.031782265976635506
0.1,239875.38879097803,12,0.382,0.05121508659682346,1.6534488711049264,0.6027318049916044,0.03086896158730473
0.1,246320.41612591178,12,0.382,0.05121508659682346,1.6978741171666327,0.5842226273800178,0.02992101245309134
0.1,252938.60994348224,12,0.382,0.05121508659682346,1.7434929909976233,0.5650294902140056,0.02893803427106931
0.1,259734.6229207302,12,0.382,0.05121508659682346,1.7903375632644205,0.5451471736113361,0.027919759704518134
0.1,266713.2327438976,12,0.382,0.05121508659682346,1.83844076631562,0.5245730739145084,0.026866055406893418
0.1,273879.3454672035,12,0.382,0.05121508659682346,1.8878364173337643,0.5033075632954735,0.025776940439013882
0.1,281237.99896186445,12,0.382,0.05121508659682346,1.9385592421092634,0.48135437703903555,0.024652606103814215
0.1,288794.3664577843,12,0.382,0.05121508659682346,1.9906448994530839,0.45872102863538505,0.023493437205345177
0.1,296553.76018040243,12,0.382,0.05121508659682346,2.04413000626536,0.4354192523814078,0.02230003471663793
0.1,304521.63508525793,12,0.382,0.05121508659682346,2.0990521632775514,0.411465472661016,0.02107323981393683
0.1,312703.59269289486,12,0.382,0.05121508659682346,2.1554499814862544,0.3868812984329697,0.019814159201936042
0.1,321105.38502680475,12,0.382,0.05121508659682346,2.2133631092972386,0.36169404068587957,0.01852419161528231
0.1,329732.9186571745,12,0.382,0.05121508659682346,2.272832260398792,0.33593724970898176,0.017205055334944208
0.1,338592.25885328266,12,0.382,0.05121508659682346,2.333899242383984,0.3096512679581929,0.015858816503295035
0.1,347689.6338474632,12,0.382,0.05121508659682346,2.3966069861419452,0.282883793054348,0.01448791795811632
0.1,357031.4392136346,12,0.382,0.05121508659682346,2.4609995760388506,0.25569044401943536,0.013095208232435623
0.1,366624.2423634722,12,0.382,0.05121508659682346,2.5271222809098024,0.2281353222236734,0.011683970283479657
0.1,376474.7871633839,12,0.382,0.05121508659682346,2.595021585883415,0.20029155667032078,0.010257949419483051
0.1,386589.9986755398,12,0.382,0.05121508659682346,2.6647452250614867,0.17224182117887957,0.008821379787270898
0.1,396976.9880262771,12,0.382,0.05121508659682346,2.736342215076668,0.1440788087387543,0.007379008666322466
0.1,407643.0574053182,12,0.382,0.05121508659682346,2.8098628895518214,0.1159056457993913,0.005936117686676573
0.1,418595.7051993051,12,0.382,0.05121508659682346,2.885358934485209,0.08783622655418073,0.0044985399493105704
0.1,429842.6312632634,12,0.382,0.05121508659682346,2.962883424586429,0.05999544439037322,0.0030726718798678707
0.1,441391.74233370175,12,0.382,0.05121508659682346,3.042490860588633,0.03251929465817369,0.0016654784919859843
0.1,453251.1575871508,12,0.382,0.05121508659682346,3.1242372075632563,0.005554819820009667,0.0002844905781115464
0.1,465429.21434805106,12,0.382,0.05121508659682346,3.208179934264194,-0.020740135040007615,-0.0010622078121038025
0.1,477934.47395000135,12,0.382,0.05121508659682346,3.294378053529093,-0.046197391324218684,-0.0023660033972172007
0.1,490775.72775448835,12,0.382,0.05121508659682346,3.382892163766147,-0.07063916831492177,-0.0036177911223763065
0.1,503962.0033313292,12,0.382,0.05121508659682346,3.473784491555575,-0.09387911676074709,-0.004808027094534963
0.1,517502.5708051715,12,0.382,0.05121508659682346,3.5671189353957202,-0.11572369612744084,-0.005926799118471366
0.1,531406.9493725123,12,0.382,0.05121508659682346,3.6629611106245363,-0.13597393759993442,-0.006963916989091711
0.1,545684.9139938183,12,0.382,0.05121508659682346,3.7613783955480256,-0.15442763426437978,-0.007909024661792791
0.1,560346.502265451,12,0.382,0.05121508659682346,3.8624399788080757,-0.1708819975881079,-0.008751736304313123
0.1,575402.0214762287,12,0.382,0.05121508659682346,3.96621690802298,-0.18513681491854386,-0.009481798008313301
0.1,590862.055853586,12,0.382,0.05121508659682346,4.072782139734846,-0.19699813575357034,-0.01008927658203189
0.1,606737.4740044235,12,0.382,0.05121508659682346,4.182210590699001,-0.20628250446582655,-0.010564776329626928
0.1,623039.4365558823,12,0.382,0.05121508659682346,4.294579190551452,-0.2128217434310437,-0.010899684019507848
0.1,639779.4040014106,12,0.382,0.05121508659682346,4.40996693589143,-0.21646827254491294,-0.011086441323852498
0.1,656969.1447576402,12,0.382,0.05121508659682346,4.528454945817037,-0.21710092836429418,-0.011118842846428093
0.1,674620.7434377392,12,0.382,0.05121508659682346,4.650126518953034,-0.21463121809090258,-0.010992356420907278
0.1,692746.609347052,12,0.382,0.05121508659682346,4.77506719201086,-0.2090099099641317,-0.01070446063840728
0.1,711359.485207005,12,0.382,0.05121508659682346,4.903364799922076,-0.20023382217426366,-0.010254992542267864
0.1,730472.4561134059,12,0.382,0.05121508659682346,5.035109537587461,-0.188352627264194,-0.009646496116074906
0.1,750098.958735438,12,0.382,0.05121508659682346,5.170394023285217,-0.1734754386702533,-0.00888455961391896
0.1,770252.7907618149,12,0.382,0.05121508659682346,5.309313363782831,-0.15577689160049643,-0.007978126993103405
0.1,790948.1206007368,12,0.382,0.05121508659682346,5.451965221198378,-0.13550237357371542,-0.006939765796652958
0.1,812199.4973404666,12,0.382,0.05121508659682346,5.598449881658273,-0.1129720031846249,-0.00578587092611718
0.1,834021.8609775302,12,0.382,0.05121508659682346,5.748870325799732,-0.08858290254668108,-0.004536781024926245
0.1,856430.5529197303,12,0.382,0.05121508659682346,5.903332301167512,-0.0628092640515311,-0.003216781897481916
0.1,879441.3267713565,12,0.382,0.05121508659682346,6.061944396555821,-0.03619968147281429,-0.0018539698214076097
0.1,903070.359408176,12,0.382,0.05121508659682346,6.224818118347659,-0.009371206221749433,-0.000479947138163588
0.1,927334.2623499898,12,0.382,0.05121508659682346,6.392067968905276,0.017000389839341754,0.0008706764378016455
0.1,952250.0934387485,12,0.382,0.05121508659682346,6.563811527066831,0.04219460373356265,0.002161000284133062
0.1,977835.3688304388,12,0.382,0.05121508659682346,6.740169530805855,0.06546479228177744,0.0033527850057542916
0.1,1004108.0753091713,12,0.382,0.05121508659682346,6.9212659621116295,0.08606154524792849,0.004407649492529098
0.1,1031086.6829321253,12,0.382,0.05121508659682346,7.107228134150155,0.10326078403251338,0.005288509996281058
0.1,1058790.1580142411,12,0.382,0.05121508659682346,7.298186780766971,0.11639621659180728,0.005961242312292029
0.1,1087237.9764617886,12,0.382,0.05121508659682346,7.49427614839477,0.1248953887466849,0.006396528150205398
0.1,1116450.1374641843,12,0.382,0.05121508659682346,7.695634090430395,0.12831810740789218,0.006571822982835692
0.1,1146447.1775536814,12,0.382,0.05121508659682346,7.902402164147566,0.12639548511973195,0.006473355715854582
0.1,1177250.1850428309,12,0.382,0.05121508659682346,8.114725730213575,0.11906729199089275,0.006098041670162836
0.1,1208880.8148498277,12,0.382,0.05121508659682346,8.332754054879635,0.10651473917568466,0.005455161590720754
0.1,1241361.3037222116,12,0.382,0.05121508659682346,8.55664041491708,0.08918531283433516,0.004567633519975266
0.1,1274714.4858695897,12,0.382,0.05121508659682346,8.786542205372932,0.06780590198690463,0.0034726851420350444
0.1,1308963.8090163858,12,0.382,0.05121508659682346,9.022621050220678,0.04338030810843995,0.002221726236370635
0.1,1344133.3508858972,12,0.382,0.05121508659682346,9.265042915984042,0.017167392687835827,0.0008792295031491857
0.1,1380247.8361272507,12,0.382,0.05121508659682346,9.513978228413631,-0.00936327819729394,-0.00047954110370455823
0.1,1417332.653697155,12,0.382,0.05121508659682346,9.769601992298476,-0.03460029105286041,-0.0017720569025475418
0.1,1455413.8747086702,12,0.382,0.05121508659682346,10.032093914496688,-0.056883979645849604,-0.0029133179435341305
0.1,1494518.2707595418,12,0.382,0.05121508659682346,10.301638530271733,-0.07462257484426961,-0.003821801632727208
0.1,1534673.3327529856,12,0.382,0.05121508659682346,10.57842533302315,-0.08642569593701913,-0.004426299501605168
0.1,1575907.2902241528,12,0.382,0.05121508659682346,10.862648907502894,-0.0912464750305766,-0.0046731961203458705
0.1,1618249.1311858634,12,0.382,0.05121508659682346,11.154509066610961,-0.0885199363269016,-0.0045335562045275635
0.1,1661728.622507559,12,0.382,0.05121508659682346,11.454210991866487,-0.07828185615130481,-0.0040092120417491535
0.1,1706376.3308418032,12,0.382,0.05121508659682346,11.761965377653041,-0.06124982137564038,-0.0031369149057933906
0.1,1752223.6441130387,12,0.382,0.05121508659682346,12.07798857933954,-0.03884733671016696,-0.00198956971366716
0.1,1799302.7935837097,12,0.382,0.05121508659682346,12.402502765380907,-0.01315342995681821,-0.0006736540542836964
0.1,1847646.876513262,12,0.382,0.05121508659682346,12.73573607350542,0.013234957153376446,0.0006778294767154228
0.1,1897289.8794259513,12,0.382,0.05121508659682346,13.077922771098516,0.0374318844911822,0.0019170772056981893
0.1,1948266.7020038136,12,0.382,0.05121508659682346,13.429303419895831,0.05657425030802251,0.002897455128675739
0.1,2000613.181621601,12,0.382,0.05121508659682346,13.790125045101275,0.06819248742992735,0.0034924841489765244
0.1,2054366.1185409261,12,0.382,0.05121508659682346,14.160641309048962,0.07059881454938348,0.0036157244007797547
0.1,2109563.301781327,12,0.382,0.05121508659682346,14.541112689531182,0.06323568910251838,0.0032386212933952843
0.1,2166243.535686445,12,0.382,0.05121508659682346,14.931806662917687,0.046916084966945965,0.0024028113543660646
0.1,2224446.6672039866,12,0.382,0.05121508659682346,15.332997892195104,0.02388576019618401,0.0012233112768785229
0.1,2284213.613898645,12,0.382,0.05121508659682346,15.744968420058564,-0.002349747932611928,-0.00012034254384942678
0.1,2345586.3927177046,12,0.382,0.05121508659682346,16.16800786719155,-0.02746090139451476,-0.0014064124429469034
0.1,2408608.1495294767,12,0.382,0.05121508659682346,16.602413635872864,-0.04697299894083586,-0.002405726208467405
0.1,2473323.1894554296,12,0.382,0.05121508659682346,17.04849111905442,-0.057107995463868175,-0.00292479093305301
0.1,2539777.0080172666,12,0.382,0.05121508659682346,17.506553915056504,-0.055645838482179376,-0.002849906436617668
0.1,2608016.3231208725,12,0.382,0.05121508659682346,17.976924048031453,-0.04261148279687589,-0.0021823507814610517
0.1,2678089.1078996155,12,0.382,0.05121508659682346,18.45993219435092,-0.020576476992742992,-0.0010538260510408778
0.1,2750044.6244400875,12,0.382,0.05121508659682346,18.955917915075634,0.005600444363530333,0.00028682724305889785
0.1,2823933.4584139986,12,0.382,0.05121508659682346,19.465229894671342,0.029668741529822986,0.0015194871666686567
